capital,"100,000",,,,,,,,
,,,,,,,,,
date,Close,220 SMA,230 SMA,Signal ,Entry/Exit point,Position,Cash,,Buy&Hold
12/18/2019,314.6984,286.9565082,285.7645426,1,0,564.0319808,0,,526.7141517
12/19/2019,315.9883,287.1888686,286.0261952,1,0,564.0319808,0,,526.7141517
12/20/2019,317.3669,287.4389727,286.2932504,1,0,564.0319808,0,,526.7141517
12/23/2019,317.8518,287.6898241,286.5529978,1,0,564.0319808,0,,526.7141517
12/24/2019,317.8617,287.9400582,286.8213178,1,0,564.0319808,0,,526.7141517
12/26/2019,319.5537,288.1826218,287.0984722,1,0,564.0319808,0,,526.7141517
12/27/2019,319.4746,288.4208968,287.3576752,1,0,564.0319808,0,,526.7141517
12/30/2019,317.7132,288.6538582,287.5992974,1,0,564.0319808,0,,526.7141517
12/31/2019,318.4851,288.8771295,287.843727,1,0,564.0319808,0,,526.7141517
1/2/2020,321.4635,289.1118205,288.0930835,1,0,564.0319808,0,,526.7141517
1/3/2020,319.0293,289.3329745,288.327043,1,0,564.0319808,0,,526.7141517
1/6/2020,320.2464,289.5640314,288.5678143,1,0,564.0319808,0,,526.7141517
1/7/2020,319.3459,289.7834023,288.8156487,1,0,564.0319808,0,,526.7141517
1/8/2020,321.0479,290.0088323,289.0694896,1,0,564.0319808,0,,526.7141517
1/9/2020,323.2248,290.24504,289.3321617,1,0,564.0319808,0,,526.7141517
1/10/2020,322.2947,290.4775495,289.5760965,1,0,564.0319808,0,,526.7141517
1/13/2020,324.5112,290.7224295,289.82591,1,0,564.0319808,0,,526.7141517
1/14/2020,324.0164,290.9573795,290.0761478,1,0,564.0319808,0,,526.7141517
1/15/2020,324.7487,291.2001609,290.3169448,1,0,564.0319808,0,,526.7141517
1/16/2020,327.45,291.4568982,290.56746,1,0,564.0319808,0,,526.7141517
1/17/2020,328.4692,291.7257286,290.8200417,1,0,564.0319808,0,,526.7141517
1/21/2020,327.8261,292.0018768,291.0740078,1,0,564.0319808,0,,526.7141517
1/22/2020,327.8656,292.2806323,291.320883,1,0,564.0319808,0,,526.7141517
1/23/2020,328.2417,292.5435286,291.5677891,1,0,564.0319808,0,,526.7141517
1/24/2020,325.3226,292.7885214,291.8028478,1,0,564.0319808,0,,526.7141517
1/27/2020,320.1079,293.0016445,292.0157404,1,0,564.0319808,0,,526.7141517
1/28/2020,323.4623,293.2308095,292.245413,1,0,564.0319808,0,,526.7141517
1/29/2020,323.1951,293.4526545,292.466577,1,0,564.0319808,0,,526.7141517
1/30/2020,324.244,293.674745,292.6966083,1,0,564.0319808,0,,526.7141517
1/31/2020,318.3564,293.8697632,292.9026457,1,0,564.0319808,0,,526.7141517
2/3/2020,320.7214,294.0793,293.1261017,1,0,564.0319808,0,,526.7141517
2/4/2020,325.6096,294.2969573,293.3806065,1,0,564.0319808,0,,526.7141517
2/5/2020,329.3697,294.5560018,293.6537817,1,0,564.0319808,0,,526.7141517
2/6/2020,330.478,294.8210155,293.9149709,1,0,564.0319808,0,,526.7141517
2/7/2020,328.7166,295.0688005,294.1640683,1,0,564.0319808,0,,526.7141517
2/10/2020,331.1706,295.3342577,294.4160239,1,0,564.0319808,0,,526.7141517
2/11/2020,331.7445,295.5976241,294.6712348,1,0,564.0319808,0,,526.7141517
2/12/2020,333.8819,295.8628582,294.9298987,1,0,564.0319808,0,,526.7141517
2/13/2020,333.5257,296.1116205,295.1826883,1,0,564.0319808,0,,526.7141517
2/14/2020,334.06,296.3621909,295.4375039,1,0,564.0319808,0,,526.7141517
2/18/2020,333.1991,296.6068527,295.6921813,1,0,564.0319808,0,,526.7141517
2/19/2020,334.7922,296.8553864,295.9402996,1,0,564.0319808,0,,526.7141517
2/20/2020,333.4168,297.0915055,296.2056774,1,0,564.0319808,0,,526.7141517
2/21/2020,329.9832,297.3110418,296.4570174,1,0,564.0319808,0,,526.7141517
2/24/2020,319.0392,297.4873945,296.6519535,1,0,564.0319808,0,,526.7141517
2/25/2020,309.3716,297.6154586,296.8110909,1,0,564.0319808,0,,526.7141517
2/26/2020,308.2337,297.7387055,296.9607857,1,0,564.0319808,0,,526.7141517
2/27/2020,294.3904,297.7903823,297.0427857,1,0,564.0319808,0,,526.7141517
2/28/2020,293.1535,297.8372795,297.1052009,1,0,564.0319808,0,,526.7141517
3/2/2020,305.849,297.9410409,297.2222204,1,0,564.0319808,0,,526.7141517
3/3/2020,297.0918,298.008145,297.2992565,1,0,564.0319808,0,,526.7141517
3/4/2020,309.5794,298.1294836,297.4273635,1,0,564.0319808,0,,526.7141517
3/5/2020,299.2885,298.2029368,297.5048326,1,0,564.0319808,0,,526.7141517
3/6/2020,294.3409,298.2423295,297.5598574,1,0,564.0319808,0,,526.7141517
3/9/2020,271.3545,298.1801205,297.5212178,1,0,564.0319808,0,,526.7141517
3/10/2020,285.3957,298.1825327,297.5394709,1,0,564.0319808,0,,526.7141517
3/11/2020,271.4831,298.1156764,297.4975739,1,0,564.0319808,0,,526.7141517
3/12/2020,245.5084,297.9287136,297.3344735,1,0,564.0319808,0,,526.7141517
3/13/2020,266.496,297.8364841,297.2634296,1,0,564.0319808,0,,526.7141517
3/16/2020,237.335,297.6215027,297.0647926,1,0,564.0319808,0,,526.7141517
3/17/2020,250.1492,297.4675609,296.9248809,1,0,564.0319808,0,,526.7141517
3/18/2020,237.4834,297.2434118,296.727483,1,0,564.0319808,0,,526.7141517
3/19/2020,237.9881,297.0269214,296.5312191,1,0,564.0319808,0,,526.7141517
3/20/2020,227.7917,296.7857641,296.2795548,1,0,564.0319808,0,,526.7141517
3/23/2020,221.9675,296.5199064,296.0053243,1,0,564.0319808,0,,526.7141517
3/24/2020,242.0784,296.3493191,295.8192957,1,0,564.0319808,0,,526.7141517
3/25/2020,245.7024,296.1888205,295.6432561,1,0,564.0319808,0,,526.7141517
3/26/2020,260.0489,296.1256323,295.5276417,1,0,564.0319808,0,,526.7141517
3/27/2020,252.3032,296.015975,295.3777143,1,0,564.0319808,0,,526.7141517
3/30/2020,260.4969,295.9362023,295.2727839,1,0,564.0319808,0,,526.7141517
3/31/2020,256.6141,295.8270755,295.1536435,1,0,564.0319808,0,,526.7141517
4/1/2020,245.0652,295.6737005,294.9722043,1,0,564.0319808,0,,526.7141517
4/2/2020,250.7202,295.5544095,294.8204835,1,0,564.0319808,0,,526.7141517
4/3/2020,247.0962,295.4072955,294.6737439,1,0,564.0319808,0,,526.7141517
4/6/2020,263.6928,295.3395223,294.6008596,1,0,564.0319808,0,,526.7141517
4/7/2020,263.9616,295.2884441,294.5328335,1,0,564.0319808,0,,526.7141517
4/8/2020,272.8223,295.2748045,294.4972257,1,0,564.0319808,0,,526.7141517
4/9/2020,276.974,295.2916968,294.5103722,1,0,564.0319808,0,,526.7141517
4/13/2020,274.4452,295.3054295,294.5017522,1,0,564.0319808,0,,526.7141517
4/14/2020,282.5393,295.3525841,294.5212843,1,0,564.0319808,0,,526.7141517
4/15/2020,276.5359,295.3891209,294.5035187,1,0,564.0319808,0,,526.7141517
4/16/2020,277.87,295.4348255,294.4994417,1,0,564.0319808,0,,526.7141517
4/17/2020,285.3768,295.4882273,294.5360183,1,0,564.0319808,0,,526.7141517
4/20/2020,280.349,295.5080018,294.5398778,1,0,564.0319808,0,,526.7141517
4/21/2020,271.8367,295.4809264,294.5104596,1,0,564.0319808,0,,526.7141517
4/22/2020,277.87,295.4686391,294.5220735,1,0,564.0319808,0,,526.7141517
4/23/2020,277.8501,295.4504091,294.530887,1,0,564.0319808,0,,526.7141517
4/24/2020,281.7229,295.4500927,294.5676922,1,0,564.0319808,0,,526.7141517
4/27/2020,285.785,295.4705018,294.6301313,1,0,564.0319808,0,,526.7141517
4/28/2020,284.4708,295.4796614,294.6836335,1,0,564.0319808,0,,526.7141517
4/29/2020,291.9178,295.5240895,294.7854596,1,0,564.0319808,0,,526.7141517
4/30/2020,289.1999,295.5556759,294.8784374,1,0,564.0319808,0,,526.7141517
5/1/2020,281.5437,295.5390277,294.9128517,1,0,564.0319808,0,,526.7141517
5/4/2020,282.3203,295.5229832,294.9403374,1,0,564.0319808,0,,526.7141517
5/5/2020,284.9288,295.5063814,294.9713613,1,0,564.0319808,0,,526.7141517
5/6/2020,282.9973,295.4828991,294.9819009,1,0,564.0319808,0,,526.7141517
5/7/2020,286.4122,295.4765432,295.00169,1,0,564.0319808,0,,526.7141517
5/8/2020,291.1512,295.5045591,295.04238,1,0,564.0319808,0,,526.7141517
5/11/2020,291.2109,295.5341386,295.0854926,1,0,564.0319808,0,,526.7141517
5/12/2020,285.4066,295.5327459,295.0983226,1,0,564.0319808,0,,526.7141517
5/13/2020,280.359,295.5017268,295.0905635,1,0,564.0319808,0,,526.7141517
5/14/2020,283.7141,295.4741073,295.0969252,1,0,564.0319808,0,,526.7141517
5/15/2020,285.0184,295.4489859,295.0961083,1,0,564.0319808,0,,526.7141517
5/18/2020,293.6999,295.4527668,295.1302378,1,0,564.0319808,0,,526.7141517
5/19/2020,290.6833,295.4443509,295.1393774,1,0,564.0319808,0,,526.7141517
5/20/2020,295.6214,295.4656873,295.1718035,1,0,564.0319808,0,,526.7141517
5/21/2020,293.5805,295.4760986,295.1968904,1,0,564.0319808,0,,526.7141517
5/22/2020,294.138,295.4827177,295.2366743,1,0,564.0319808,0,,526.7141517
5/26/2020,297.762,295.5026909,295.2934509,1,0,564.0319808,0,,526.7141517
5/27/2020,302.1923,295.5368318,295.3651,1,0,564.0319808,0,,526.7141517
5/28/2020,301.6348,295.5679927,295.427933,1,0,564.0319808,0,,526.7141517
5/29/2020,302.9789,295.6098968,295.4852743,1,0,564.0319808,0,,526.7141517
6/1/2020,304.2034,295.6661436,295.5446583,1,0,564.0319808,0,,526.7141517
6/2/2020,306.7223,295.7289836,295.6048939,1,0,564.0319808,0,,526.7141517
6/3/2020,310.8042,295.8177736,295.6843261,1,0,564.0319808,0,,526.7141517
6/4/2020,309.9878,295.8996005,295.7671974,1,0,564.0319808,0,,526.7141517
6/5/2020,317.9327,296.0080505,295.8830352,1,0,564.0319808,0,,526.7141517
6/8/2020,321.7757,296.1276868,296.0095304,1,0,564.0319808,0,,526.7141517
6/9/2020,319.3763,296.2428323,296.1226104,1,0,564.0319808,0,,526.7141517
6/10/2020,317.5942,296.3409227,296.2222317,1,0,564.0319808,0,,526.7141517
6/11/2020,299.2852,296.3582405,296.2418222,1,0,564.0319808,0,,526.7141517
6/12/2020,302.8693,296.3951464,296.2814278,1,0,564.0319808,0,,526.7141517
6/15/2020,305.6968,296.4595623,296.3417222,1,0,564.0319808,0,,526.7141517
6/16/2020,311.5808,296.5622627,296.4229539,1,0,564.0319808,0,,526.7141517
6/17/2020,310.2865,296.6689705,296.5056326,1,0,564.0319808,0,,526.7141517
6/18/2020,310.406,296.8154273,296.58572,1,0,564.0319808,0,,526.7141517
6/19/2020,308.64,296.936125,296.6490517,1,0,564.0319808,0,,526.7141517
6/22/2020,310.62,297.0650655,296.7149835,1,0,564.0319808,0,,526.7141517
6/23/2020,312.05,297.1753341,296.7932691,1,0,564.0319808,0,,526.7141517
6/24/2020,304.09,297.2583314,296.8283809,1,0,564.0319808,0,,526.7141517
6/25/2020,307.35,297.3719627,296.88001,1,0,564.0319808,0,,526.7141517
6/26/2020,300.05,297.4324527,296.9030535,1,0,564.0319808,0,,526.7141517
,,,,,,,,,
,,,,,,169237.7958,,,158040.5812
