Date,Bullish,Neutral,Bearish,Bull 8 wk mov avg,Bull 16 wk mov avg,Bear 8 wk mov avg,Bear 16 wk mov avg,Neutral 8 wk mov avg,Neutral 16 wk mov avg,Bull-Bear Spread,Close,Close in 4 wks,Close in 8 wks
3-24-11,0.38,0.27,0.35,0.40,0.26,0.32,0.28,0.28,0.26,0.03,1298.38,1330.36,1348.65
3-31-11,0.42,0.27,0.31,0.39,0.26,0.33,0.28,0.28,0.26,0.11,1328.26,1347.24,1343.60
4-7-11,0.44,0.28,0.29,0.38,0.26,0.33,0.29,0.29,0.26,0.15,1335.54,1363.61,1314.55
4-14-11,0.42,0.27,0.31,0.38,0.27,0.33,0.30,0.29,0.27,0.11,1314.41,1357.16,1300.16
4-21-11,0.32,0.37,0.31,0.37,0.27,0.33,0.30,0.30,0.27,0.01,1330.36,1348.65,1289.00
4-28-11,0.38,0.31,0.31,0.37,0.27,0.32,0.31,0.30,0.27,0.07,1347.24,1343.60,1295.52
5-5-11,0.35,0.33,0.32,0.37,0.28,0.32,0.31,0.30,0.28,0.04,1363.61,1314.55,1307.41
5-12-11,0.31,0.34,0.36,0.38,0.29,0.32,0.32,0.30,0.29,-0.05,1357.16,1300.16,1339.67
5-19-11,0.27,0.32,0.41,0.36,0.29,0.33,0.32,0.31,0.29,-0.15,1348.65,1289.00,1317.72
5-26-11,0.26,0.33,0.41,0.34,0.30,0.34,0.33,0.32,0.30,-0.16,1343.60,1295.52,1325.84
6-2-11,0.30,0.36,0.33,0.33,0.31,0.35,0.34,0.33,0.31,-0.03,1314.55,1307.41,1304.89
6-9-11,0.24,0.28,0.48,0.30,0.31,0.37,0.35,0.33,0.31,-0.23,1300.16,1339.67,1260.34
6-16-11,0.29,0.28,0.43,0.30,0.31,0.38,0.35,0.32,0.31,-0.14,1289.00,1317.72,1120.76
6-23-11,0.37,0.27,0.36,0.30,0.31,0.39,0.36,0.31,0.31,0.02,1295.52,1325.84,1193.88
6-30-11,0.38,0.31,0.30,0.30,0.31,0.38,0.35,0.31,0.31,0.08,1307.41,1304.89,1159.27
7-7-11,0.42,0.34,0.25,0.32,0.31,0.37,0.35,0.31,0.31,0.17,1339.67,1260.34,1218.89
7-14-11,0.39,0.31,0.29,0.33,0.31,0.36,0.34,0.31,0.31,0.10,1317.72,1120.76,1198.62
7-21-11,0.40,0.30,0.31,0.35,0.31,0.34,0.34,0.31,0.31,0.09,1325.84,1193.88,1188.68
7-28-11,0.38,0.31,0.31,0.36,0.31,0.34,0.34,0.30,0.31,0.06,1304.89,1159.27,1166.76
8-4-11,0.27,0.23,0.50,0.36,0.31,0.34,0.35,0.29,0.31,-0.23,1260.34,1218.89,1151.06
8-11-11,0.33,0.22,0.45,0.37,0.30,0.35,0.36,0.29,0.30,-0.11,1120.76,1198.62,1144.04
8-18-11,0.36,0.25,0.40,0.37,0.30,0.35,0.37,0.28,0.30,-0.04,1193.88,1188.68,1207.25
8-25-11,0.36,0.23,0.41,0.36,0.29,0.36,0.37,0.27,0.29,-0.05,1159.27,1166.76,1209.88
9-1-11,0.39,0.29,0.32,0.36,0.29,0.37,0.37,0.27,0.29,0.06,1218.89,1151.06,1242.00
9-8-11,0.30,0.30,0.40,0.35,0.29,0.39,0.37,0.26,0.29,-0.10,1198.62,1144.04,1237.90
9-15-11,0.31,0.28,0.41,0.34,0.28,0.40,0.37,0.26,0.28,-0.11,1188.68,1207.25,1229.10
9-22-11,0.25,0.27,0.48,0.32,0.28,0.42,0.38,0.26,0.28,-0.23,1166.76,1209.88,1236.91
9-29-11,0.33,0.21,0.47,0.33,0.27,0.42,0.38,0.25,0.27,-0.14,1151.06,1242.00,1158.67
10-6-11,0.35,0.19,0.46,0.33,0.27,0.42,0.38,0.25,0.27,-0.10,1144.04,1237.90,1246.96
10-13-11,0.40,0.24,0.36,0.34,0.27,0.41,0.38,0.25,0.27,0.03,1207.25,1229.10,1261.01
10-20-11,0.36,0.29,0.35,0.34,0.26,0.41,0.39,0.26,0.26,0.01,1209.88,1236.91,1211.82
10-27-11,0.43,0.32,0.25,0.34,0.26,0.40,0.39,0.26,0.26,0.18,1242.00,1158.67,1243.72
11-3-11,0.40,0.30,0.30,0.35,0.26,0.38,0.39,0.26,0.26,0.11,1237.90,1246.96,1249.64
11-10-11,0.45,0.31,0.25,0.37,0.26,0.36,0.38,0.27,0.26,0.20,1229.10,1261.01,1277.30
11-17-11,0.42,0.27,0.31,0.39,0.26,0.34,0.38,0.27,0.26,0.11,1236.91,1211.82,1295.50
11-24-11,0.33,0.29,0.38,0.39,0.27,0.33,0.37,0.28,0.27,-0.06,1158.67,1243.72,1308.04
12-1-11,0.33,0.28,0.39,0.39,0.27,0.32,0.37,0.29,0.27,-0.06,1246.96,1249.64,1326.06
12-8-11,0.39,0.27,0.35,0.39,0.27,0.32,0.37,0.29,0.27,0.04,1261.01,1277.30,1324.09
12-15-11,0.40,0.26,0.34,0.39,0.27,0.32,0.36,0.29,0.27,0.07,1211.82,1295.50,1349.96
12-22-11,0.34,0.38,0.28,0.38,0.28,0.32,0.36,0.29,0.28,0.05,1243.72,1308.04,1343.23
12-29-11,0.41,0.29,0.31,0.38,0.28,0.33,0.36,0.29,0.28,0.10,1249.64,1326.06,1357.66
1-5-12,0.49,0.34,0.17,0.39,0.28,0.32,0.34,0.30,0.28,0.32,1277.30,1324.09,1365.68
1-12-12,0.49,0.34,0.17,0.40,0.29,0.30,0.32,0.30,0.29,0.32,1295.50,1349.96,1352.63
1-19-12,0.47,0.29,0.24,0.41,0.29,0.28,0.31,0.30,0.29,0.24,1308.04,1343.23,1394.28
1-26-12,0.48,0.33,0.19,0.43,0.30,0.26,0.29,0.31,0.30,0.29,1326.06,1357.66,1402.89
2-2-12,0.44,0.31,0.25,0.44,0.30,0.24,0.28,0.32,0.30,0.19,1324.09,1365.68,1405.54
2-9-12,0.52,0.28,0.20,0.45,0.30,0.23,0.27,0.32,0.30,0.31,1349.96,1352.63,1398.96
2-16-12,0.43,0.31,0.27,0.47,0.30,0.22,0.27,0.31,0.30,0.16,1343.23,1394.28,1368.71
2-23-12,0.44,0.29,0.28,0.47,0.30,0.22,0.27,0.31,0.30,0.16,1357.66,1402.89,1385.14
3-1-12,0.45,0.29,0.27,0.46,0.30,0.23,0.27,0.30,0.30,0.18,1365.68,1405.54,1390.69
3-8-12,0.42,0.29,0.29,0.46,0.30,0.25,0.27,0.30,0.30,0.13,1352.63,1398.96,1402.31
3-15-12,0.46,0.27,0.27,0.45,0.30,0.25,0.27,0.29,0.30,0.18,1394.28,1368.71,1354.58
3-22-12,0.42,0.30,0.28,0.45,0.30,0.26,0.26,0.29,0.30,0.15,1402.89,1385.14,1324.80
3-29-12,0.42,0.32,0.25,0.44,0.30,0.26,0.25,0.29,0.30,0.17,1405.54,1390.69,1318.86
4-5-12,0.38,0.34,0.28,0.43,0.31,0.27,0.25,0.30,0.31,0.10,1398.96,1402.31,1313.32
4-12-12,0.28,0.30,0.42,0.41,0.30,0.29,0.26,0.30,0.30,-0.13,1368.71,1354.58,1315.13
4-19-12,0.31,0.35,0.34,0.39,0.31,0.30,0.26,0.31,0.31,-0.03,1385.14,1324.80,1314.88
4-26-12,0.28,0.35,0.37,0.37,0.31,0.31,0.27,0.31,0.31,-0.10,1390.69,1318.86,1355.69
5-3-12,0.35,0.36,0.28,0.36,0.31,0.31,0.28,0.32,0.31,0.07,1402.31,1313.32,1331.85
5-10-12,0.25,0.33,0.42,0.34,0.31,0.33,0.29,0.33,0.31,-0.17,1354.58,1315.13,1374.02
5-17-12,0.24,0.30,0.46,0.31,0.31,0.35,0.31,0.33,0.31,-0.22,1324.80,1314.88,1341.45
5-24-12,0.30,0.31,0.39,0.30,0.31,0.37,0.32,0.33,0.31,-0.08,1318.86,1355.69,1372.78
5-31-12,0.28,0.30,0.42,0.29,0.31,0.39,0.33,0.33,0.31,-0.14,1313.32,1331.85,1337.89
6-7-12,0.27,0.27,0.46,0.29,0.31,0.39,0.34,0.32,0.31,-0.18,1315.13,1374.02,1375.14
6-14-12,0.34,0.30,0.36,0.29,0.31,0.40,0.35,0.31,0.31,-0.02,1314.88,1341.45,1402.22
6-21-12,0.33,0.31,0.36,0.30,0.31,0.39,0.35,0.31,0.31,-0.03,1355.69,1372.78,1405.53
6-28-12,0.29,0.27,0.44,0.29,0.31,0.41,0.36,0.30,0.31,-0.16,1331.85,1337.89,1413.49
7-5-12,0.33,0.34,0.33,0.30,0.32,0.40,0.37,0.30,0.32,-0.01,1374.02,1375.14,1410.49
7-12-12,0.30,0.35,0.35,0.31,0.32,0.39,0.37,0.31,0.32,-0.05,1341.45,1402.22,1403.44
7-19-12,0.22,0.36,0.42,0.30,0.32,0.39,0.38,0.31,0.32,-0.20,1372.78,1405.53,1436.56
7-26-12,0.28,0.29,0.43,0.30,0.32,0.39,0.39,0.31,0.32,-0.15,1337.89,1413.49,1461.05
8-2-12,0.30,0.35,0.35,0.30,0.32,0.38,0.39,0.32,0.32,-0.04,1375.14,1410.49,1433.32
8-9-12,0.36,0.36,0.27,0.30,0.32,0.37,0.38,0.33,0.32,0.09,1402.22,1403.44,1450.99
8-16-12,0.37,0.35,0.28,0.31,0.32,0.36,0.38,0.33,0.32,0.09,1405.53,1436.56,1432.56
8-23-12,0.42,0.32,0.26,0.32,0.32,0.34,0.37,0.34,0.32,0.16,1413.49,1461.05,1460.91
8-30-12,0.35,0.33,0.33,0.33,0.32,0.34,0.37,0.34,0.32,0.02,1410.49,1433.32,1408.75
9-6-12,0.33,0.34,0.33,0.33,0.32,0.33,0.36,0.34,0.32,0.00,1403.44,1450.99,1412.16
9-13-12,0.36,0.31,0.33,0.35,0.32,0.32,0.36,0.33,0.32,0.03,1436.56,1432.56,1394.53
9-20-12,0.38,0.29,0.34,0.36,0.32,0.31,0.35,0.33,0.32,0.04,1461.05,1460.91,1355.49
9-27-12,0.36,0.27,0.36,0.37,0.32,0.31,0.35,0.32,0.32,0.00,1433.32,1408.75,1391.03
10-4-12,0.34,0.33,0.33,0.36,0.32,0.32,0.34,0.32,0.32,0.01,1450.99,1412.16,1409.93
10-11-12,0.31,0.31,0.39,0.36,0.32,0.33,0.35,0.31,0.32,-0.08,1432.56,1394.53,1409.28
10-18-12,0.29,0.27,0.45,0.34,0.32,0.36,0.35,0.30,0.32,-0.16,1460.91,1355.49,1428.48
10-25-12,0.29,0.28,0.43,0.33,0.32,0.37,0.35,0.30,0.32,-0.14,1408.75,1391.03,1435.81
11-1-12,0.36,0.23,0.41,0.34,0.31,0.38,0.36,0.28,0.31,-0.05,1412.16,1409.93,1419.83
11-8-12,0.38,0.22,0.40,0.34,0.30,0.39,0.36,0.27,0.30,-0.01,1394.53,1409.28,1462.42
11-15-12,0.29,0.22,0.49,0.33,0.30,0.41,0.36,0.27,0.30,-0.20,1355.49,1428.48,1461.02
11-22-12,0.36,0.23,0.41,0.33,0.29,0.41,0.36,0.26,0.29,-0.05,1391.03,1435.81,1472.63
11-28-12,0.41,0.25,0.34,0.34,0.28,0.41,0.37,0.25,0.28,0.07,1409.93,1419.83,1494.81
12-6-12,0.42,0.23,0.35,0.35,0.28,0.41,0.37,0.24,0.28,0.08,1409.28,1462.42,1501.96
12-13-12,0.43,0.27,0.30,0.37,0.27,0.39,0.37,0.24,0.27,0.13,1428.48,1461.02,1512.12
12-20-12,0.46,0.29,0.25,0.39,0.27,0.37,0.37,0.24,0.27,0.22,1435.81,1472.63,1520.33
12-27-12,0.44,0.25,0.30,0.40,0.27,0.35,0.37,0.25,0.27,0.14,1419.83,1494.81,1511.95
1-3-13,0.39,0.25,0.36,0.40,0.26,0.35,0.37,0.25,0.26,0.03,1462.42,1501.96,1515.99
1-10-13,0.46,0.27,0.27,0.42,0.26,0.32,0.36,0.25,0.26,0.20,1461.02,1512.12,1541.46
1-17-13,0.44,0.29,0.27,0.43,0.26,0.31,0.36,0.26,0.26,0.17,1472.63,1520.33,1554.52
1-24-13,0.52,0.23,0.24,0.45,0.26,0.29,0.35,0.26,0.26,0.28,1494.81,1511.95,1558.71
1-31-13,0.48,0.28,0.24,0.45,0.25,0.28,0.34,0.27,0.25,0.24,1501.96,1515.99,1562.85
2-7-13,0.43,0.28,0.30,0.45,0.25,0.28,0.34,0.27,0.25,0.13,1512.12,1541.46,1553.69
2-14-13,0.42,0.29,0.29,0.45,0.25,0.28,0.33,0.27,0.25,0.14,1520.33,1554.52,1587.73
2-21-13,0.42,0.26,0.33,0.45,0.26,0.29,0.32,0.27,0.26,0.09,1511.95,1558.71,1552.01
2-28-13,0.28,0.35,0.37,0.43,0.26,0.29,0.32,0.28,0.26,-0.08,1515.99,1562.85,1578.79
3-7-13,0.31,0.30,0.39,0.41,0.27,0.30,0.31,0.28,0.27,-0.07,1541.46,1553.69,1582.70
3-14-13,0.45,0.23,0.32,0.42,0.27,0.31,0.31,0.28,0.27,0.13,1554.52,1587.73,1632.69
3-21-13,0.39,0.28,0.33,0.40,0.27,0.32,0.31,0.28,0.27,0.06,1558.71,1552.01,1658.78
3-28-13,0.38,0.33,0.29,0.39,0.28,0.32,0.30,0.29,0.28,0.10,1562.85,1578.79,1655.35
4-4-13,0.35,0.36,0.28,0.38,0.28,0.32,0.30,0.30,0.28,0.07,1553.69,1582.70,1648.36
4-11-13,0.19,0.26,0.54,0.35,0.28,0.36,0.32,0.30,0.28,-0.35,1587.73,1632.69,1608.90
4-18-13,0.27,0.25,0.48,0.33,0.28,0.37,0.33,0.30,0.28,-0.21,1552.01,1658.78,1612.52
4-25-13,0.28,0.33,0.39,0.33,0.29,0.38,0.33,0.29,0.29,-0.11,1578.79,1655.35,1628.93
5-2-13,0.31,0.33,0.36,0.33,0.29,0.37,0.34,0.30,0.29,-0.05,1582.70,1648.36,1603.26
5-9-13,0.41,0.32,0.27,0.32,0.29,0.37,0.34,0.31,0.29,0.13,1632.69,1608.90,1631.89
5-16-13,0.38,0.32,0.29,0.32,0.30,0.36,0.34,0.31,0.30,0.09,1658.78,1612.52,1652.62
5-23-13,0.49,0.29,0.22,0.34,0.30,0.35,0.34,0.31,0.30,0.27,1655.35,1628.93,1680.91
5-30-13,0.36,0.34,0.30,0.34,0.30,0.36,0.34,0.31,0.30,0.06,1648.36,1603.26,1685.94
6-6-13,0.29,0.32,0.39,0.35,0.30,0.34,0.35,0.31,0.30,-0.09,1608.90,1631.89,1685.73
6-13-13,0.33,0.32,0.35,0.36,0.31,0.32,0.35,0.32,0.31,-0.02,1612.52,1652.62,1690.91
6-20-13,0.37,0.33,0.30,0.37,0.31,0.31,0.34,0.32,0.31,0.07,1628.93,1680.91,1685.39
6-27-13,0.30,0.35,0.35,0.37,0.31,0.31,0.34,0.32,0.31,-0.05,1603.26,1685.94,1642.80
7-4-13,0.42,0.34,0.24,0.37,0.32,0.30,0.34,0.33,0.32,0.18,1631.89,1685.73,1634.96
7-11-13,0.49,0.33,0.18,0.38,0.32,0.29,0.33,0.33,0.32,0.31,1652.62,1690.91,1653.08
7-18-13,0.48,0.31,0.21,0.38,0.32,0.29,0.32,0.33,0.32,0.26,1680.91,1685.39,1689.13
7-25-13,0.45,0.32,0.23,0.39,0.32,0.28,0.32,0.33,0.32,0.23,1685.94,1642.80,1725.52
8-1-13,0.36,0.39,0.25,0.40,0.32,0.26,0.30,0.34,0.32,0.11,1685.73,1634.96,1692.77
8-8-13,0.39,0.34,0.27,0.41,0.33,0.25,0.29,0.34,0.33,0.13,1690.91,1653.08,1693.87
8-15-13,0.35,0.37,0.28,0.40,0.33,0.25,0.28,0.34,0.33,0.06,1685.39,1689.13,1656.40
8-22-13,0.29,0.28,0.43,0.40,0.33,0.26,0.28,0.34,0.33,-0.14,1642.80,1725.52,1721.54
8-29-13,0.34,0.36,0.31,0.39,0.33,0.27,0.29,0.34,0.33,0.03,1634.96,1692.77,1746.38
9-5-13,0.36,0.33,0.31,0.38,0.33,0.29,0.29,0.34,0.33,0.04,1653.08,1693.87,1763.31
9-12-13,0.46,0.30,0.25,0.37,0.33,0.29,0.29,0.34,0.33,0.21,1689.13,1656.40,1770.49
9-19-13,0.45,0.25,0.30,0.37,0.33,0.30,0.29,0.33,0.33,0.15,1725.52,1721.54,1782.00
9-26-13,0.36,0.33,0.31,0.37,0.33,0.31,0.28,0.32,0.33,0.05,1692.77,1746.38,1781.37
10-3-13,0.38,0.32,0.30,0.37,0.33,0.31,0.28,0.32,0.33,0.08,1693.87,1763.31,1807.23
10-10-13,0.41,0.25,0.34,0.38,0.32,0.32,0.28,0.30,0.32,0.08,1656.40,1770.49,1792.81
10-17-13,0.46,0.29,0.25,0.40,0.32,0.29,0.28,0.30,0.32,0.21,1721.54,1782.00,1782.22
10-24-13,0.49,0.33,0.18,0.42,0.32,0.28,0.27,0.30,0.32,0.32,1746.38,1781.37,1810.65
10-31-13,0.45,0.34,0.21,0.43,0.32,0.27,0.28,0.30,0.32,0.23,1763.31,1807.23,1833.32
11-7-13,0.45,0.33,0.22,0.43,0.32,0.26,0.28,0.31,0.32,0.24,1770.49,1792.81,1848.36
11-14-13,0.39,0.33,0.27,0.43,0.32,0.26,0.28,0.32,0.32,0.12,1782.00,1782.22,1837.49
11-21-13,0.34,0.36,0.29,0.42,0.32,0.26,0.28,0.32,0.32,0.05,1781.37,1810.65,1848.38
11-28-13,0.47,0.24,0.28,0.44,0.31,0.26,0.28,0.31,0.31,0.19,1807.23,1833.32,1844.86
12-5-13,0.43,0.30,0.28,0.44,0.31,0.25,0.28,0.32,0.31,0.15,1792.81,1848.36,1844.86
12-12-13,0.41,0.34,0.25,0.43,0.31,0.25,0.27,0.32,0.31,0.16,1782.22,1837.49,1751.64
12-19-13,0.47,0.27,0.25,0.43,0.31,0.26,0.27,0.31,0.31,0.22,1810.65,1848.38,1819.26
12-26-13,0.55,0.26,0.19,0.44,0.30,0.25,0.26,0.31,0.30,0.37,1833.32,1844.86,1828.75
1-2-14,0.43,0.28,0.29,0.44,0.30,0.26,0.26,0.30,0.30,0.14,1848.36,1844.86,1845.16
1-9-14,0.44,0.31,0.25,0.44,0.31,0.26,0.26,0.30,0.31,0.19,1837.49,1751.64,1873.81
1-16-14,0.39,0.40,0.21,0.45,0.31,0.25,0.25,0.30,0.31,0.18,1848.38,1819.26,1868.20
1-23-14,0.38,0.38,0.24,0.44,0.31,0.24,0.25,0.32,0.31,0.14,1844.86,1828.75,1860.77
1-30-14,0.32,0.35,0.33,0.42,0.32,0.25,0.25,0.32,0.32,-0.01,1844.86,1845.16,1852.56
2-6-14,0.28,0.36,0.36,0.41,0.32,0.27,0.26,0.33,0.32,-0.09,1751.64,1873.81,1890.90
2-13-14,0.40,0.33,0.27,0.40,0.32,0.27,0.26,0.33,0.32,0.13,1819.26,1868.20,1872.18
2-20-14,0.42,0.35,0.23,0.38,0.32,0.27,0.26,0.34,0.32,0.19,1828.75,1860.77,1862.31
2-27-14,0.40,0.39,0.21,0.38,0.33,0.26,0.26,0.36,0.33,0.19,1845.16,1852.56,1875.39
3-6-14,0.41,0.33,0.27,0.37,0.33,0.27,0.26,0.36,0.33,0.14,1873.81,1890.90,1883.95
3-13-14,0.41,0.32,0.27,0.38,0.33,0.27,0.26,0.35,0.33,0.15,1868.20,1872.18,1878.21
3-20-14,0.37,0.37,0.26,0.38,0.33,0.28,0.26,0.35,0.33,0.11,1860.77,1862.31,1888.53
3-27-14,0.31,0.40,0.29,0.37,0.34,0.27,0.26,0.36,0.34,0.03,1852.56,1875.39,1888.03
4-3-14,0.35,0.38,0.27,0.38,0.34,0.26,0.26,0.36,0.34,0.09,1890.90,1883.95,1909.78
4-10-14,0.28,0.37,0.34,0.37,0.35,0.27,0.27,0.36,0.35,-0.06,1872.18,1878.21,1927.88
4-17-14,0.27,0.39,0.34,0.35,0.36,0.28,0.28,0.37,0.36,-0.07,1862.31,1888.53,1943.89
4-24-14,0.35,0.39,0.26,0.34,0.36,0.29,0.28,0.37,0.36,0.08,1875.39,1888.03,1956.98
5-1-14,0.30,0.41,0.29,0.33,0.37,0.29,0.28,0.38,0.37,0.00,1883.95,1909.78,1959.53
5-8-14,0.28,0.43,0.29,0.31,0.37,0.29,0.28,0.39,0.37,0.00,1878.21,1927.88,1974.62
5-15-14,0.33,0.44,0.23,0.31,0.38,0.29,0.28,0.40,0.38,0.11,1888.53,1943.89,1972.83
5-22-14,0.30,0.43,0.26,0.31,0.38,0.29,0.28,0.41,0.38,0.04,1888.03,1956.98,1981.57
5-29-14,0.36,0.40,0.23,0.31,0.38,0.28,0.27,0.41,0.38,0.13,1909.78,1959.53,1987.01
6-5-14,0.40,0.38,0.22,0.32,0.39,0.27,0.27,0.41,0.39,0.17,1927.88,1974.62,1970.07
6-12-14,0.45,0.34,0.21,0.35,0.39,0.25,0.27,0.40,0.39,0.23,1943.89,1972.83,1920.24
6-19-14,0.35,0.41,0.24,0.35,0.39,0.25,0.27,0.41,0.39,0.11,1956.98,1981.57,1946.72
6-26-14,0.37,0.42,0.21,0.36,0.39,0.24,0.26,0.41,0.39,0.16,1959.53,1987.01,1986.51
7-3-14,0.39,0.39,0.22,0.37,0.40,0.23,0.26,0.40,0.40,0.16,1974.62,1970.07,2000.12
7-10-14,0.38,0.34,0.29,0.37,0.40,0.24,0.26,0.39,0.40,0.09,1972.83,1920.24,2000.72
7-17-14,0.32,0.39,0.28,0.38,0.39,0.24,0.26,0.38,0.39,0.04,1981.57,1946.72,1995.69
7-24-14,0.30,0.40,0.30,0.37,0.40,0.25,0.26,0.38,0.40,0.00,1987.01,1986.51,2001.57
7-31-14,0.31,0.38,0.31,0.36,0.40,0.26,0.26,0.38,0.40,0.00,1970.07,2000.12,1998.30
8-7-14,0.31,0.31,0.38,0.34,0.39,0.28,0.26,0.38,0.39,-0.07,1920.24,2000.72,1946.16
8-14-14,0.40,0.33,0.27,0.35,0.39,0.28,0.27,0.37,0.39,0.13,1946.72,1995.69,1968.89
8-21-14,0.46,0.30,0.24,0.36,0.38,0.29,0.26,0.36,0.38,0.22,1986.51,2001.57,1862.49
8-28-14,0.52,0.29,0.19,0.37,0.37,0.28,0.26,0.34,0.37,0.33,2000.12,1998.30,1927.11
9-4-14,0.45,0.31,0.24,0.38,0.36,0.28,0.26,0.34,0.36,0.21,2000.72,1946.16,1982.30
9-11-14,0.40,0.33,0.27,0.39,0.36,0.27,0.26,0.33,0.36,0.14,1995.69,1968.89,2023.57
9-18-14,0.42,0.35,0.23,0.41,0.35,0.27,0.26,0.33,0.35,0.19,2001.57,1862.49,2038.25
9-25-14,0.42,0.30,0.28,0.42,0.35,0.26,0.26,0.32,0.35,0.14,1998.30,1927.11,2048.72
10-2-14,0.35,0.34,0.31,0.43,0.35,0.25,0.27,0.32,0.35,0.05,1946.16,1982.30,2067.56
10-9-14,0.40,0.29,0.31,0.43,0.34,0.26,0.27,0.31,0.34,0.09,1968.89,2023.57,2074.33
10-16-14,0.43,0.24,0.34,0.42,0.33,0.27,0.28,0.31,0.33,0.09,1862.49,2038.25,2026.14
10-23-14,0.50,0.28,0.23,0.42,0.32,0.27,0.28,0.30,0.32,0.27,1927.11,2048.72,2012.89
10-30-14,0.49,0.30,0.21,0.43,0.32,0.27,0.27,0.30,0.32,0.28,1982.30,2067.56,2090.57
11-6-14,0.53,0.32,0.15,0.44,0.32,0.26,0.27,0.30,0.32,0.38,2023.57,2074.33,2020.58
11-13-14,0.58,0.23,0.19,0.46,0.31,0.25,0.26,0.29,0.31,0.39,2038.25,2026.14,2025.90
11-20-14,0.49,0.27,0.24,0.47,0.30,0.25,0.25,0.28,0.30,0.25,2048.72,2012.89,2011.27
11-27-14,0.52,0.27,0.21,0.49,0.30,0.23,0.24,0.27,0.30,0.31,2067.56,2090.57,2032.12
12-4-14,0.43,0.31,0.26,0.50,0.30,0.23,0.24,0.28,0.30,0.17,2074.33,2020.58,2002.16
12-11-14,0.45,0.33,0.22,0.50,0.30,0.21,0.24,0.29,0.30,0.23,2026.14,2025.90,2050.03
12-18-14,0.39,0.34,0.27,0.48,0.30,0.22,0.25,0.30,0.30,0.12,2012.89,2011.27,2068.53
12-25-14,0.51,0.30,0.19,0.49,0.30,0.22,0.24,0.30,0.30,0.32,2090.57,2032.12,2099.68
1-1-15,0.52,0.29,0.19,0.49,0.30,0.22,0.24,0.29,0.30,0.32,2020.58,2002.16,2113.86
1-8-15,0.41,0.31,0.28,0.46,0.29,0.23,0.24,0.30,0.29,0.13,2025.90,2050.03,2098.53
1-15-15,0.46,0.32,0.21,0.46,0.30,0.23,0.24,0.31,0.30,0.25,2011.27,2068.53,2040.24
1-22-15,0.37,0.32,0.31,0.44,0.30,0.24,0.24,0.32,0.30,0.06,2032.12,2099.68,2099.50
1-29-15,0.44,0.33,0.22,0.44,0.30,0.24,0.23,0.32,0.30,0.22,2002.16,2113.86,2061.05
2-5-15,0.35,0.32,0.32,0.43,0.30,0.25,0.23,0.32,0.30,0.03,2050.03,2098.53,2059.69
2-12-15,0.40,0.40,0.20,0.43,0.31,0.24,0.23,0.33,0.31,0.20,2068.53,2040.24,2081.90
2-19-15,0.47,0.35,0.18,0.43,0.31,0.24,0.23,0.33,0.31,0.29,2099.68,2099.50,2106.63
2-26-15,0.45,0.34,0.20,0.42,0.32,0.24,0.23,0.34,0.32,0.25,2113.86,2061.05,2107.96
3-5-15,0.40,0.37,0.23,0.42,0.32,0.24,0.23,0.34,0.32,0.16,2098.53,2059.69,2106.85
3-12-15,0.32,0.43,0.25,0.40,0.33,0.24,0.24,0.36,0.33,0.06,2040.24,2081.90,2080.15
3-19-15,0.27,0.41,0.31,0.39,0.34,0.24,0.24,0.37,0.34,-0.04,2099.50,2106.63,2098.48
3-26-15,0.38,0.37,0.24,0.38,0.35,0.24,0.24,0.37,0.35,0.14,2061.05,2107.96,2125.85
4-2-15,0.35,0.33,0.32,0.38,0.35,0.24,0.25,0.38,0.35,0.03,2059.69,2106.85,2123.48
4-9-15,0.29,0.47,0.24,0.37,0.35,0.25,0.25,0.38,0.35,0.05,2081.90,2080.15,2114.07
4-16-15,0.32,0.45,0.23,0.35,0.36,0.25,0.25,0.40,0.36,0.09,2106.63,2098.48,2105.20
4-23-15,0.31,0.45,0.23,0.33,0.37,0.26,0.25,0.41,0.37,0.08,2107.96,2125.85,2100.44
4-30-15,0.31,0.47,0.22,0.32,0.38,0.26,0.25,0.42,0.38,0.09,2106.85,2123.48,2108.58
5-7-15,0.27,0.46,0.27,0.31,0.39,0.26,0.25,0.43,0.39,0.00,2080.15,2114.07,2077.42
5-14-15,0.27,0.47,0.26,0.31,0.40,0.25,0.25,0.43,0.40,0.00,2098.48,2105.20,2046.68
5-21-15,0.25,0.50,0.25,0.30,0.41,0.25,0.25,0.45,0.41,0.00,2125.85,2100.44,2107.40
5-28-15,0.27,0.48,0.25,0.29,0.42,0.24,0.24,0.47,0.42,0.02,2123.48,2108.58,2114.15
6-4-15,0.27,0.48,0.25,0.28,0.43,0.24,0.25,0.47,0.43,0.03,2114.07,2077.42,2108.57
6-11-15,0.20,0.47,0.33,0.27,0.44,0.26,0.26,0.47,0.44,-0.13,2105.20,2046.68,2099.84
6-18-15,0.25,0.40,0.34,0.26,0.44,0.27,0.26,0.47,0.44,-0.09,2100.44,2107.40,2086.05
6-25-15,0.36,0.43,0.22,0.27,0.44,0.27,0.26,0.46,0.44,0.14,2108.58,2114.15,2079.61
7-2-15,0.23,0.42,0.35,0.26,0.44,0.28,0.27,0.46,0.44,-0.12,2077.42,2108.57,1940.51
7-9-15,0.28,0.43,0.29,0.26,0.44,0.28,0.27,0.45,0.44,-0.01,2046.68,2099.84,1948.86
7-16-15,0.31,0.46,0.23,0.27,0.45,0.28,0.27,0.45,0.45,0.08,2107.40,2086.05,1942.04
